branch,z,H,F,G,T
2.000000000000e+00,1.728000000000e+01,-3.662522809456e-01,-1.426342417759e-03,9.997564165708e-01,1.000074099695e+00
2.000000000000e+00,1.730000000000e+01,-3.661955297344e-01,-1.411231595308e-03,9.997592215558e-01,1.000073339403e+00
2.000000000000e+00,1.732000000000e+01,-3.661393813478e-01,-1.396201039625e-03,9.997620063434e-01,1.000072583108e+00
2.000000000000e+00,1.734000000000e+01,-3.660838325844e-01,-1.381250466114e-03,9.997647710778e-01,1.000071830791e+00
2.000000000000e+00,1.736000000000e+01,-3.660288802484e-01,-1.366379590455e-03,9.997675159026e-01,1.000071082430e+00
2.000000000000e+00,1.738000000000e+01,-3.659745211577e-01,-1.351588129039e-03,9.997702409604e-01,1.000070338002e+00
2.000000000000e+00,1.740000000000e+01,-3.659207521435e-01,-1.336875798974e-03,9.997729463923e-01,1.000069597487e+00
2.000000000000e+00,1.742000000000e+01,-3.658675700425e-01,-1.322242317648e-03,9.997756323392e-01,1.000068860864e+00
2.000000000000e+00,1.744000000000e+01,-3.658149717100e-01,-1.307687403451e-03,9.997782989401e-01,1.000068128112e+00
2.000000000000e+00,1.746000000000e+01,-3.657629540070e-01,-1.293210775056e-03,9.997809463337e-01,1.000067399210e+00
2.000000000000e+00,1.748000000000e+01,-3.657115138074e-01,-1.278812151865e-03,9.997835746575e-01,1.000066674136e+00
2.000000000000e+00,1.750000000000e+01,-3.656606479989e-01,-1.264491254005e-03,9.997861840476e-01,1.000065952871e+00
2.000000000000e+00,1.752000000000e+01,-3.656103534745e-01,-1.250247801891e-03,9.997887746401e-01,1.000065235394e+00
2.000000000000e+00,1.754000000000e+01,-3.655606271454e-01,-1.236081516960e-03,9.997913465690e-01,1.000064521684e+00
2.000000000000e+00,1.756000000000e+01,-3.655114659285e-01,-1.221992120937e-03,9.997938999683e-01,1.000063811721e+00
2.000000000000e+00,1.758000000000e+01,-3.654628667537e-01,-1.207979336283e-03,9.997964349704e-01,1.000063105486e+00
2.000000000000e+00,1.760000000000e+01,-3.654148265643e-01,-1.194042886206e-03,9.997989517070e-01,1.000062402957e+00
2.000000000000e+00,1.762000000000e+01,-3.653673423087e-01,-1.180182494199e-03,9.998014503091e-01,1.000061704115e+00
2.000000000000e+00,1.764000000000e+01,-3.653204109538e-01,-1.166397884798e-03,9.998039309062e-01,1.000061008940e+00
2.000000000000e+00,1.766000000000e+01,-3.652740294717e-01,-1.152688782829e-03,9.998063936275e-01,1.000060317413e+00
2.000000000000e+00,1.768000000000e+01,-3.652281948475e-01,-1.139054913868e-03,9.998088386009e-01,1.000059629514e+00
2.000000000000e+00,1.770000000000e+01,-3.651829040796e-01,-1.125496004247e-03,9.998112659533e-01,1.000058945223e+00
2.000000000000e+00,1.772000000000e+01,-3.651381541714e-01,-1.112011780589e-03,9.998136758113e-01,1.000058264521e+00
2.000000000000e+00,1.774000000000e+01,-3.650939421445e-01,-1.098601970574e-03,9.998160682997e-01,1.000057587389e+00
2.000000000000e+00,1.776000000000e+01,-3.650502650258e-01,-1.085266302176e-03,9.998184435432e-01,1.000056913807e+00
2.000000000000e+00,1.778000000000e+01,-3.650071198549e-01,-1.072004504131e-03,9.998208016654e-01,1.000056243757e+00
2.000000000000e+00,1.780000000000e+01,-3.649645036846e-01,-1.058816305937e-03,9.998231427885e-01,1.000055577219e+00
2.000000000000e+00,1.782000000000e+01,-3.649224135727e-01,-1.045701437393e-03,9.998254670348e-01,1.000054914176e+00
2.000000000000e+00,1.784000000000e+01,-3.648808465950e-01,-1.032659629361e-03,9.998277745248e-01,1.000054254607e+00
2.000000000000e+00,1.786000000000e+01,-3.648397998323e-01,-1.019690613007e-03,9.998300653787e-01,1.000053598495e+00
2.000000000000e+00,1.788000000000e+01,-3.647992703784e-01,-1.006794120264e-03,9.998323397157e-01,1.000052945821e+00
2.000000000000e+00,1.790000000000e+01,-3.647592553397e-01,-9.939698838388e-04,9.998345976540e-01,1.000052296566e+00
2.000000000000e+00,1.792000000000e+01,-3.647197518278e-01,-9.812176367395e-04,9.998368393114e-01,1.000051650713e+00
2.000000000000e+00,1.794000000000e+01,-3.646807569720e-01,-9.685371130521e-04,9.998390648042e-01,1.000051008243e+00
2.000000000000e+00,1.796000000000e+01,-3.646422679066e-01,-9.559280471668e-04,9.998412742484e-01,1.000050369137e+00
2.000000000000e+00,1.798000000000e+01,-3.646042817785e-01,-9.433901742515e-04,9.998434677591e-01,1.000049733379e+00
2.000000000000e+00,1.800000000000e+01,-3.645667957474e-01,-9.309232302532e-04,9.998456454504e-01,1.000049100950e+00
2.000000000000e+00,1.802000000000e+01,-3.645298069779e-01,-9.185269514247e-04,9.998478074357e-01,1.000048471833e+00
2.000000000000e+00,1.804000000000e+01,-3.644933126521e-01,-9.062010751066e-04,9.998499538276e-01,1.000047846009e+00
2.000000000000e+00,1.806000000000e+01,-3.644573099572e-01,-8.939453389464e-04,9.998520847378e-01,1.000047223461e+00
2.000000000000e+00,1.808000000000e+01,-3.644217960927e-01,-8.817594813759e-04,9.998542002775e-01,1.000046604172e+00
2.000000000000e+00,1.810000000000e+01,-3.643867682709e-01,-8.696432416134e-04,9.998563005566e-01,1.000045988125e+00
2.000000000000e+00,1.812000000000e+01,-3.643522237087e-01,-8.575963591850e-04,9.998583856848e-01,1.000045375301e+00
2.000000000000e+00,1.814000000000e+01,-3.643181596404e-01,-8.456185747135e-04,9.998604557705e-01,1.000044765684e+00
2.000000000000e+00,1.816000000000e+01,-3.642845733054e-01,-8.337096291311e-04,9.998625109217e-01,1.000044159257e+00
2.000000000000e+00,1.818000000000e+01,-3.642514619551e-01,-8.218692641604e-04,9.998645512456e-01,1.000043556003e+00
2.000000000000e+00,1.820000000000e+01,-3.642188228537e-01,-8.100972223158e-04,9.998665768482e-01,1.000042955905e+00
2.000000000000e+00,1.822000000000e+01,-3.641866532698e-01,-7.983932464218e-04,9.998685878355e-01,1.000042358946e+00
2.000000000000e+00,1.824000000000e+01,-3.641549504894e-01,-7.867570804074e-04,9.998705843121e-01,1.000041765109e+00
2.000000000000e+00,1.826000000000e+01,-3.641237118032e-01,-7.751884685125e-04,9.998725663821e-01,1.000041174378e+00
2.000000000000e+00,1.828000000000e+01,-3.640929345141e-01,-7.636871557728e-04,9.998745341490e-01,1.000040586737e+00
2.000000000000e+00,1.830000000000e+01,-3.640626159372e-01,-7.522528880204e-04,9.998764877152e-01,1.000040002168e+00
2.000000000000e+00,1.832000000000e+01,-3.640327533925e-01,-7.408854113994e-04,9.998784271829e-01,1.000039420656e+00
2.000000000000e+00,1.834000000000e+01,-3.640033442167e-01,-7.295844731646e-04,9.998803526529e-01,1.000038842184e+00
2.000000000000e+00,1.836000000000e+01,-3.639743857514e-01,-7.183498208832e-04,9.998822642259e-01,1.000038266737e+00
2.000000000000e+00,1.838000000000e+01,-3.639458753501e-01,-7.071812029224e-04,9.998841620016e-01,1.000037694297e+00
2.000000000000e+00,1.840000000000e+01,-3.639178103784e-01,-6.960783684497e-04,9.998860460788e-01,1.000037124850e+00
2.000000000000e+00,1.842000000000e+01,-3.638901882068e-01,-6.850410669462e-04,9.998879165563e-01,1.000036558379e+00
2.000000000000e+00,1.844000000000e+01,-3.638630062222e-01,-6.740690490085e-04,9.998897735313e-01,1.000035994869e+00
2.000000000000e+00,1.846000000000e+01,-3.638362618163e-01,-6.631620655471e-04,9.998916171009e-01,1.000035434304e+00
2.000000000000e+00,1.848000000000e+01,-3.638099523927e-01,-6.523198682757e-04,9.998934473614e-01,1.000034876668e+00
2.000000000000e+00,1.850000000000e+01,-3.637840753667e-01,-6.415422097113e-04,9.998952644082e-01,1.000034321945e+00
2.000000000000e+00,1.852000000000e+01,-3.637586281587e-01,-6.308288426858e-04,9.998970683364e-01,1.000033770121e+00
2.000000000000e+00,1.854000000000e+01,-3.637336082050e-01,-6.201795211502e-04,9.998988592399e-01,1.000033221180e+00
2.000000000000e+00,1.856000000000e+01,-3.637090129468e-01,-6.095939993709e-04,9.999006372126e-01,1.000032675107e+00
2.000000000000e+00,1.858000000000e+01,-3.636848398371e-01,-5.990720324193e-04,9.999024023472e-01,1.000032131886e+00
2.000000000000e+00,1.860000000000e+01,-3.636610863405e-01,-5.886133761731e-04,9.999041547358e-01,1.000031591503e+00
2.000000000000e+00,1.862000000000e+01,-3.636377499261e-01,-5.782177868252e-04,9.999058944703e-01,1.000031053942e+00
2.000000000000e+00,1.864000000000e+01,-3.636148280795e-01,-5.678850216907e-04,9.999076216413e-01,1.000030519188e+00
2.000000000000e+00,1.866000000000e+01,-3.635923182905e-01,-5.576148384005e-04,9.999093363392e-01,1.000029987227e+00
2.000000000000e+00,1.868000000000e+01,-3.635702180607e-01,-5.474069953928e-04,9.999110386536e-01,1.000029458045e+00
2.000000000000e+00,1.870000000000e+01,-3.635485249033e-01,-5.372612519131e-04,9.999127286734e-01,1.000028931625e+00
2.000000000000e+00,1.872000000000e+01,-3.635272363358e-01,-5.271773675227e-04,9.999144064872e-01,1.000028407954e+00
2.000000000000e+00,1.874000000000e+01,-3.635063498919e-01,-5.171551029073e-04,9.999160721825e-01,1.000027887017e+00
2.000000000000e+00,1.876000000000e+01,-3.634858631096e-01,-5.071942190686e-04,9.999177258465e-01,1.000027368800e+00
2.000000000000e+00,1.878000000000e+01,-3.634657735386e-01,-4.972944778163e-04,9.999193675658e-01,1.000026853288e+00
2.000000000000e+00,1.880000000000e+01,-3.634460787397e-01,-4.874556417686e-04,9.999209974260e-01,1.000026340468e+00
2.000000000000e+00,1.882000000000e+01,-3.634267762784e-01,-4.776774738600e-04,9.999226155127e-01,1.000025830324e+00
2.000000000000e+00,1.884000000000e+01,-3.634078637357e-01,-4.679597381497e-04,9.999242219102e-01,1.000025322843e+00
2.000000000000e+00,1.886000000000e+01,-3.633893386972e-01,-4.583021990133e-04,9.999258167028e-01,1.000024818011e+00
2.000000000000e+00,1.888000000000e+01,-3.633711987598e-01,-4.487046216349e-04,9.999273999740e-01,1.000024315814e+00
2.000000000000e+00,1.890000000000e+01,-3.633534415315e-01,-4.391667720071e-04,9.999289718064e-01,1.000023816237e+00
2.000000000000e+00,1.892000000000e+01,-3.633360646248e-01,-4.296884164389e-04,9.999305322826e-01,1.000023319268e+00
2.000000000000e+00,1.894000000000e+01,-3.633190656676e-01,-4.202693223639e-04,9.999320814841e-01,1.000022824892e+00
2.000000000000e+00,1.896000000000e+01,-3.633024422924e-01,-4.109092575320e-04,9.999336194921e-01,1.000022333095e+00
2.000000000000e+00,1.898000000000e+01,-3.632861921426e-01,-4.016079905015e-04,9.999351463871e-01,1.000021843865e+00
2.000000000000e+00,1.900000000000e+01,-3.632703128727e-01,-3.923652906385e-04,9.999366622490e-01,1.000021357188e+00
2.000000000000e+00,1.902000000000e+01,-3.632548021415e-01,-3.831809276254e-04,9.999381671573e-01,1.000020873049e+00
2.000000000000e+00,1.904000000000e+01,-3.632396576233e-01,-3.740546722683e-04,9.999396611908e-01,1.000020391437e+00
2.000000000000e+00,1.906000000000e+01,-3.632248769965e-01,-3.649862956893e-04,9.999411444278e-01,1.000019912337e+00
2.000000000000e+00,1.908000000000e+01,-3.632104579505e-01,-3.559755698180e-04,9.999426169460e-01,1.000019435737e+00
2.000000000000e+00,1.910000000000e+01,-3.631963981856e-01,-3.470222673906e-04,9.999440788225e-01,1.000018961622e+00
2.000000000000e+00,1.912000000000e+01,-3.631826954065e-01,-3.381261614595e-04,9.999455301341e-01,1.000018489981e+00
2.000000000000e+00,1.914000000000e+01,-3.631693473327e-01,-3.292870261989e-04,9.999469709566e-01,1.000018020800e+00
2.000000000000e+00,1.916000000000e+01,-3.631563516883e-01,-3.205046360984e-04,9.999484013658e-01,1.000017554066e+00
2.000000000000e+00,1.918000000000e+01,-3.631437062078e-01,-3.117787664537e-04,9.999498214366e-01,1.000017089767e+00
2.000000000000e+00,1.920000000000e+01,-3.631314086367e-01,-3.031091933656e-04,9.999512312433e-01,1.000016627889e+00
2.000000000000e+00,1.922000000000e+01,-3.631194567247e-01,-2.944956932503e-04,9.999526308601e-01,1.000016168421e+00
2.000000000000e+00,1.924000000000e+01,-3.631078482362e-01,-2.859380436435e-04,9.999540203602e-01,1.000015711348e+00
2.000000000000e+00,1.926000000000e+01,-3.630965809399e-01,-2.774360223955e-04,9.999553998166e-01,1.000015256659e+00
2.000000000000e+00,1.928000000000e+01,-3.630856526152e-01,-2.689894081605e-04,9.999567693016e-01,1.000014804341e+00
2.000000000000e+00,1.930000000000e+01,-3.630750610518e-01,-2.605979803962e-04,9.999581288871e-01,1.000014354382e+00
2.000000000000e+00,1.932000000000e+01,-3.630648040439e-01,-2.522615188742e-04,9.999594786444e-01,1.000013906770e+00
2.000000000000e+00,1.934000000000e+01,-3.630548794000e-01,-2.439798044829e-04,9.999608186444e-01,1.000013461491e+00
2.000000000000e+00,1.936000000000e+01,-3.630452849329e-01,-2.357526184241e-04,9.999621489574e-01,1.000013018535e+00
2.000000000000e+00,1.938000000000e+01,-3.630360184659e-01,-2.275797427012e-04,9.999634696532e-01,1.000012577888e+00
2.000000000000e+00,1.940000000000e+01,-3.630270778326e-01,-2.194609601184e-04,9.999647808011e-01,1.000012139538e+00
2.000000000000e+00,1.942000000000e+01,-3.630184608708e-01,-2.113960537929e-04,9.999660824701e-01,1.000011703474e+00
2.000000000000e+00,1.944000000000e+01,-3.630101654325e-01,-2.033848079546e-04,9.999673747283e-01,1.000011269684e+00
2.000000000000e+00,1.946000000000e+01,-3.630021893740e-01,-1.954270071458e-04,9.999686576438e-01,1.000010838155e+00
2.000000000000e+00,1.948000000000e+01,-3.629945305618e-01,-1.875224367075e-04,9.999699312839e-01,1.000010408876e+00
2.000000000000e+00,1.950000000000e+01,-3.629871868725e-01,-1.796708827782e-04,9.999711957155e-01,1.000009981835e+00
2.000000000000e+00,1.952000000000e+01,-3.629801561871e-01,-1.718721318086e-04,9.999724510050e-01,1.000009557021e+00
2.000000000000e+00,1.954000000000e+01,-3.629734364004e-01,-1.641259713572e-04,9.999736972183e-01,1.000009134421e+00
2.000000000000e+00,1.956000000000e+01,-3.629670254115e-01,-1.564321892939e-04,9.999749344210e-01,1.000008714024e+00
2.000000000000e+00,1.958000000000e+01,-3.629609211293e-01,-1.487905742837e-04,9.999761626781e-01,1.000008295819e+00
2.000000000000e+00,1.960000000000e+01,-3.629551214731e-01,-1.412009157859e-04,9.999773820541e-01,1.000007879794e+00
2.000000000000e+00,1.962000000000e+01,-3.629496243661e-01,-1.336630035700e-04,9.999785926132e-01,1.000007465938e+00
2.000000000000e+00,1.964000000000e+01,-3.629444277453e-01,-1.261766285090e-04,9.999797944188e-01,1.000007054238e+00
2.000000000000e+00,1.966000000000e+01,-3.629395295519e-01,-1.187415817852e-04,9.999809875344e-01,1.000006644686e+00
2.000000000000e+00,1.968000000000e+01,-3.629349277367e-01,-1.113576553725e-04,9.999821720225e-01,1.000006237268e+00
2.000000000000e+00,1.970000000000e+01,-3.629306202609e-01,-1.040246420351e-04,9.999833479454e-01,1.000005831973e+00
2.000000000000e+00,1.972000000000e+01,-3.629266050893e-01,-9.674233484610e-05,9.999845153652e-01,1.000005428791e+00
2.000000000000e+00,1.974000000000e+01,-3.629228802005e-01,-8.951052797593e-05,9.999856743430e-01,1.000005027711e+00
2.000000000000e+00,1.976000000000e+01,-3.629194435769e-01,-8.232901590326e-05,9.999868249399e-01,1.000004628722e+00
2.000000000000e+00,1.978000000000e+01,-3.629162932109e-01,-7.519759389390e-05,9.999879672164e-01,1.000004231812e+00
2.000000000000e+00,1.980000000000e+01,-3.629134271046e-01,-6.811605799957e-05,9.999891012326e-01,1.000003836971e+00
2.000000000000e+00,1.982000000000e+01,-3.629108432638e-01,-6.108420457936e-05,9.999902270483e-01,1.000003444188e+00
2.000000000000e+00,1.984000000000e+01,-3.629085397081e-01,-5.410183108353e-05,9.999913447226e-01,1.000003053453e+00
2.000000000000e+00,1.986000000000e+01,-3.629065144607e-01,-4.716873526876e-05,9.999924543144e-01,1.000002664753e+00
2.000000000000e+00,1.988000000000e+01,-3.629047655546e-01,-4.028471567430e-05,9.999935558820e-01,1.000002278080e+00
2.000000000000e+00,1.990000000000e+01,-3.629032910322e-01,-3.344957162068e-05,9.999946494835e-01,1.000001893423e+00
2.000000000000e+00,1.992000000000e+01,-3.629020889398e-01,-2.666310273398e-05,9.999957351765e-01,1.000001510770e+00
2.000000000000e+00,1.994000000000e+01,-3.629011573373e-01,-1.992510972476e-05,9.999968130180e-01,1.000001130112e+00
2.000000000000e+00,1.996000000000e+01,-3.629004942878e-01,-1.323539360813e-05,9.999978830650e-01,1.000000751438e+00
2.000000000000e+00,1.998000000000e+01,-3.629000978643e-01,-6.593756176854e-06,9.999989453737e-01,1.000000374737e+00
2.000000000000e+00,2.000000000000e+01,-3.628999661492e-01,1.077299350274e-21,1.000000000000e+00,1.000000000000e+00
3.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.056096722016e-29,0.000000000000e+00,1.044999985270e+00
3.000000000000e+00,2.000000000000e-02,-1.923444483359e-04,9.554323684256e-03,1.169294509639e-02,1.044732140166e+00
3.000000000000e+00,4.000000000000e-02,-7.593750597814e-04,1.873583099682e-02,2.337832300821e-02,1.044464295925e+00
3.000000000000e+00,6.000000000000e-02,-1.686361164666e-03,2.755360220669e-02,3.504891600404e-02,1.044196454728e+00
3.000000000000e+00,8.000000000000e-02,-2.958933006433e-03,3.601660224372e-02,4.669787500521e-02,1.043928620147e+00
3.000000000000e+00,1.000000000000e-01,-4.563077075191e-03,4.413367809627e-02,5.831870615745e-02,1.043660797084e+00
3.000000000000e+00,1.200000000000e-01,-6.485131341957e-03,5.191355645387e-02,6.990525782452e-02,1.043392991720e+00
3.000000000000e+00,1.400000000000e-01,-8.711780403733e-03,5.936484158475e-02,8.145170799006e-02,1.043125211463e+00
3.000000000000e+00,1.600000000000e-01,-1.123005054773e-02,6.649601343856e-02,9.295255205357e-02,1.042857464890e+00
3.000000000000e+00,1.800000000000e-01,-1.402730474444e-02,7.331542596462e-02,1.044025910087e-01,1.042589761700e+00
3.000000000000e+00,2.000000000000e-01,-1.709123757742e-02,7.983130563640e-02,1.157969199912e-01,1.042322112666e+00
3.000000000000e+00,2.200000000000e-01,-2.040987011794e-02,8.605175017343e-02,1.271309171851e-01,1.042054529576e+00
3.000000000000e+00,2.400000000000e-01,-2.397154475262e-02,9.198472745148e-02,1.384002330761e-01,1.041787025196e+00
3.000000000000e+00,2.600000000000e-01,-2.776491997069e-02,9.763807459290e-02,1.496007800424e-01,1.041519613214e+00
3.000000000000e+00,2.800000000000e-01,-3.177896511867e-02,1.030194972286e-01,1.607287222706e-01,1.041252308196e+00
3.000000000000e+00,3.000000000000e-01,-3.600295512867e-02,1.081365689236e-01,1.717804659907e-01,1.040985125541e+00
3.000000000000e+00,3.200000000000e-01,-4.042646522678e-02,1.129967307590e-01,1.827526500167e-01,1.040718081431e+00
3.000000000000e+00,3.400000000000e-01,-4.503936562801e-02,1.176072910616e-01,1.936421365874e-01,1.040451192793e+00
3.000000000000e+00,3.600000000000e-01,-4.983181622293e-02,1.219754252754e-01,2.044460024963e-01,1.040184477251e+00
3.000000000000e+00,3.800000000000e-01,-5.479426126208e-02,1.261081759667e-01,2.151615305041e-01,1.039917953083e+00
3.000000000000e+00,4.000000000000e-01,-5.991742404314e-02,1.300124529565e-01,2.257862010245e-01,1.039651639179e+00
3.000000000000e+00,4.200000000000e-01,-6.519230160569e-02,1.336950335737e-01,2.363176840761e-01,1.039385555002e+00
3.000000000000e+00,4.400000000000e-01,-7.061015943863e-02,1.371625630223e-01,2.467538314934e-01,1.039119720543e+00
